"","year_issue","year_expire","ethnicity","S_expire","pop","year_pop","mean_pltbi","low_pltbi","upp_pltbi","n_ltbi","n_ltbi_low","n_ltbi_upp","time","S_tb","p_tb","n_tb","n_tb_low","n_tb_upp"
"561",2017,2017,"Pakistani",0.98,13718,13443.64,0.403570897031129,0.312870876252305,0.493473398699088,5425.46185416357,4206.12342682053,6634.078721687,1,0.984523074592267,0.0154769254077327,83.97,65.1,102.68
"562",2004,2018,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,15,0.972911199064523,2.21738654992976e-07,0,0,0
"563",2005,2018,"Pakistani",0.62,26782,16604.84,0.403570897031129,0.312870876252305,0.493473398699088,6701.23017385838,5195.17084082932,8194.04682965456,14,0.972911420803178,4.66832408951845e-07,0,0,0
"564",2006,2018,"Pakistani",0.61,29427,17950.47,0.403570897031129,0.312870876252305,0.493473398699088,7244.28728003037,5616.17927804071,8858.07943914601,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"565",2007,2018,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.02
"566",2008,2018,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.03
"567",2009,2018,"Pakistani",0.57,26450,15076.5,0.403570897031129,0.312870876252305,0.493473398699088,6084.43662908982,4716.99776581787,7439.85169548679,10,0.972919564370996,9.92416669942653e-06,0.06,0.05,0.07
"568",2010,2018,"Pakistani",0.47,38693,18185.71,0.403570897031129,0.312870876252305,0.493473398699088,7339.22329784798,5689.7790229703,8974.16412145598,9,0.972929488537696,2.17337691670316e-05,0.16,0.12,0.2
"569",2011,2018,"Pakistani",0.43,48265,20753.95,0.403570897031129,0.312870876252305,0.493473398699088,8375.6902184392,6493.30652219652,10241.5222429309,8,0.972951222306863,4.79716232523186e-05,0.4,0.31,0.49
"570",2012,2018,"Pakistani",0.57,22199,12653.43,0.403570897031129,0.312870876252305,0.493473398699088,5106.5560956206,3958.8897316972,6244.13110730099,7,0.972999193930115,0.000106717384876331,0.54,0.42,0.67
"571",2013,2018,"Pakistani",0.6,12184,7310.4,0.403570897031129,0.312870876252305,0.493473398699088,2950.26468565637,2287.21125375485,3607.48793384981,6,0.973105911314992,0.000239270929601854,0.71,0.55,0.86
"572",2014,2018,"Pakistani",0.66,12803,8449.98,0.403570897031129,0.312870876252305,0.493473398699088,3410.1660084951,2643.75264691445,4169.84034953932,5,0.973345182244593,0.000540726650649859,1.84,1.43,2.25
"573",2015,2018,"Pakistani",0.75,10714,8035.5,0.403570897031129,0.312870876252305,0.493473398699088,3242.89394309364,2514.07392612539,3965.30549524652,4,0.973885908895243,0.00123195171599288,4,3.1,4.89
"574",2016,2018,"Pakistani",0.83,11338,9410.54,0.403570897031129,0.312870876252305,0.493473398699088,3797.82006934732,2944.28389580736,4643.85115739371,3,0.975117860611236,0.00283134593503798,10.75,8.34,13.15
"575",2017,2018,"Pakistani",0.93,13718,12757.74,0.403570897031129,0.312870876252305,0.493473398699088,5148.65257588992,3991.52529279908,6295.6053175193,2,0.977949206546274,0.00657386804599314,33.85,26.24,41.39
"576",2018,2018,"Pakistani",0.98,14363,14075.74,0.403570897031129,0.312870876252305,0.493473398699088,5680.55901817695,4403.88910769962,6946.0032570047,1,0.984523074592267,0.0154769254077327,87.92,68.16,107.5
"577",2004,2019,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,16,0.972911092912122,1.06152400647375e-07,0,0,0
"578",2005,2019,"Pakistani",0.62,26782,16604.84,0.403570897031129,0.312870876252305,0.493473398699088,6701.23017385838,5195.17084082932,8194.04682965456,15,0.972911199064523,2.21738654992976e-07,0,0,0
"579",2006,2019,"Pakistani",0.61,29427,17950.47,0.403570897031129,0.312870876252305,0.493473398699088,7244.28728003037,5616.17927804071,8858.07943914601,14,0.972911420803178,4.66832408951845e-07,0,0,0
"580",2007,2019,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"581",2008,2019,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.01
"582",2009,2019,"Pakistani",0.57,26450,15076.5,0.403570897031129,0.312870876252305,0.493473398699088,6084.43662908982,4716.99776581787,7439.85169548679,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.03
"583",2010,2019,"Pakistani",0.47,38693,18185.71,0.403570897031129,0.312870876252305,0.493473398699088,7339.22329784798,5689.7790229703,8974.16412145598,10,0.972919564370996,9.92416669942653e-06,0.07,0.06,0.09
"584",2011,2019,"Pakistani",0.43,48265,20753.95,0.403570897031129,0.312870876252305,0.493473398699088,8375.6902184392,6493.30652219652,10241.5222429309,9,0.972929488537696,2.17337691670316e-05,0.18,0.14,0.22
"585",2012,2019,"Pakistani",0.57,22199,12653.43,0.403570897031129,0.312870876252305,0.493473398699088,5106.5560956206,3958.8897316972,6244.13110730099,8,0.972951222306863,4.79716232523186e-05,0.24,0.19,0.3
"586",2013,2019,"Pakistani",0.59,12184,7188.56,0.403570897031129,0.312870876252305,0.493473398699088,2901.09360756209,2249.09106619227,3547.36313495231,7,0.972999193930115,0.000106717384876331,0.31,0.24,0.38
"587",2014,2019,"Pakistani",0.65,12803,8321.95,0.403570897031129,0.312870876252305,0.493473398699088,3358.49682654821,2603.69578862787,4106.66095030387,6,0.973105911314992,0.000239270929601854,0.8,0.62,0.98
"588",2015,2019,"Pakistani",0.66,10714,7071.24,0.403570897031129,0.312870876252305,0.493473398699088,2853.7466699224,2212.38505499035,3489.46883581694,5,0.973345182244593,0.000540726650649859,1.54,1.2,1.89
"589",2016,2019,"Pakistani",0.76,11338,8616.88,0.403570897031129,0.312870876252305,0.493473398699088,3477.5219912096,2695.97079616096,4252.20105978219,4,0.973885908895243,0.00123195171599288,4.28,3.32,5.24
"590",2017,2019,"Pakistani",0.82,13718,11248.76,0.403570897031129,0.312870876252305,0.493473398699088,4539.67216368788,3519.40939795188,5550.96382835035,3,0.975117860611236,0.00283134593503798,12.85,9.96,15.72
"591",2018,2019,"Pakistani",0.92,14363,13213.96,0.403570897031129,0.312870876252305,0.493473398699088,5332.76969053346,4134.26324396291,6520.7377514738,2,0.977949206546274,0.00657386804599314,35.06,27.18,42.87
"592",2019,2019,"Pakistani",0.98,17091,16749.18,0.403570897031129,0.312870876252305,0.493473398699088,6759.48159713585,5240.33062310758,8265.27478002278,1,0.984523074592267,0.0154769254077327,104.62,81.1,127.92
"593",2004,2020,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,17,0.972911041696258,5.12158646603922e-08,0,0,0
"594",2005,2020,"Pakistani",0.62,26782,16604.84,0.403570897031129,0.312870876252305,0.493473398699088,6701.23017385838,5195.17084082932,8194.04682965456,16,0.972911092912122,1.06152400647375e-07,0,0,0
"595",2006,2020,"Pakistani",0.61,29427,17950.47,0.403570897031129,0.312870876252305,0.493473398699088,7244.28728003037,5616.17927804071,8858.07943914601,15,0.972911199064523,2.21738654992976e-07,0,0,0
"596",2007,2020,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,14,0.972911420803178,4.66832408951845e-07,0,0,0
"597",2008,2020,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,13,0.972911887635587,9.90608966855433e-07,0.01,0,0.01
"598",2009,2020,"Pakistani",0.57,26450,15076.5,0.403570897031129,0.312870876252305,0.493473398699088,6084.43662908982,4716.99776581787,7439.85169548679,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.02
"599",2010,2020,"Pakistani",0.47,38693,18185.71,0.403570897031129,0.312870876252305,0.493473398699088,7339.22329784798,5689.7790229703,8974.16412145598,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.04
"600",2011,2020,"Pakistani",0.43,48265,20753.95,0.403570897031129,0.312870876252305,0.493473398699088,8375.6902184392,6493.30652219652,10241.5222429309,10,0.972919564370996,9.92416669942653e-06,0.08,0.06,0.1
"601",2012,2020,"Pakistani",0.57,22199,12653.43,0.403570897031129,0.312870876252305,0.493473398699088,5106.5560956206,3958.8897316972,6244.13110730099,9,0.972929488537696,2.17337691670316e-05,0.11,0.09,0.14
"602",2013,2020,"Pakistani",0.59,12184,7188.56,0.403570897031129,0.312870876252305,0.493473398699088,2901.09360756209,2249.09106619227,3547.36313495231,8,0.972951222306863,4.79716232523186e-05,0.14,0.11,0.17
"603",2014,2020,"Pakistani",0.65,12803,8321.95,0.403570897031129,0.312870876252305,0.493473398699088,3358.49682654821,2603.69578862787,4106.66095030387,7,0.972999193930115,0.000106717384876331,0.36,0.28,0.44
"604",2015,2020,"Pakistani",0.59,10714,6321.26,0.403570897031129,0.312870876252305,0.493473398699088,2551.076568567,1977.73815521864,3119.37365626059,6,0.973105911314992,0.000239270929601854,0.61,0.47,0.75
"605",2016,2020,"Pakistani",0.72,11338,8163.36,0.403570897031129,0.312870876252305,0.493473398699088,3294.49451798804,2554.07759636301,4028.40100400418,5,0.973345182244593,0.000540726650649859,1.78,1.38,2.18
"606",2017,2020,"Pakistani",0.68,13718,9328.24,0.403570897031129,0.312870876252305,0.493473398699088,3764.60618452166,2918.5346226918,4603.23829668078,4,0.973885908895243,0.00123195171599288,4.64,3.6,5.67
"607",2018,2020,"Pakistani",0.76,14363,10915.88,0.403570897031129,0.312870876252305,0.493473398699088,4405.33148348416,3415.26094066501,5386.6964033914,3,0.975117860611236,0.00283134593503798,12.47,9.67,15.25
"608",2019,2020,"Pakistani",0.91,17091,15552.81,0.403570897031129,0.312870876252305,0.493473398699088,6276.66148305472,4866.02129288561,7674.89801002116,2,0.977949206546274,0.00657386804599314,41.26,31.99,50.45
"609",2004,2004,"Black African",0.99,73708,72970.92,0.369100045737321,0.252956080904025,0.486327950218229,26933.5699094944,18458.4379431611,35487.7979491384,1,0.984523074592267,0.0154769254077327,416.85,285.68,549.24
"610",2004,2005,"Black African",0.87,73708,64125.96,0.369100045737321,0.252956080904025,0.486327950218229,23668.8947689496,16221.0515258083,31186.2466825762,2,0.977949206546274,0.00657386804599314,155.6,106.64,205.01
"611",2005,2005,"Black African",0.98,68569,67197.62,0.369100045737321,0.252956080904025,0.486327950218229,24802.6446154391,16998.0466012779,32680.0807941435,1,0.984523074592267,0.0154769254077327,383.87,263.08,505.79
"612",2004,2006,"Black African",0.67,73708,49384.36,0.369100045737321,0.252956080904025,0.486327950218229,18227.7695347083,12492.0741635535,24016.9945716391,3,0.975117860611236,0.00283134593503798,51.61,35.37,68
"613",2005,2006,"Black African",0.85,68569,58283.65,0.369100045737321,0.252956080904025,0.486327950218229,21512.497880738,14743.2036847819,28344.9680357367,2,0.977949206546274,0.00657386804599314,141.42,96.92,186.34
"614",2006,2006,"Black African",0.97,54570,52932.9,0.369100045737321,0.252956080904025,0.486327950218229,19537.535811009,13389.6989348847,25742.7487561065,1,0.984523074592267,0.0154769254077327,302.38,207.23,398.42
"615",2004,2007,"Black African",0.54,73708,39802.32,0.369100045737321,0.252956080904025,0.486327950218229,14691.0381324515,10068.2388780879,19356.98069953,4,0.973885908895243,0.00123195171599288,18.1,12.4,23.85
"616",2005,2007,"Black African",0.67,68569,45941.23,0.369100045737321,0.252956080904025,0.486327950218229,16956.9100942288,11621.1134927104,22342.5042164042,3,0.975117860611236,0.00283134593503798,48.01,32.9,63.26
"617",2006,2007,"Black African",0.86,54570,46930.2,0.369100045737321,0.252956080904025,0.486327950218229,17321.9389664616,11871.2794680421,22823.4679693315,2,0.977949206546274,0.00657386804599314,113.87,78.04,150.04
"618",2007,2007,"Black African",0.97,52187,50621.39,0.369100045737321,0.252956080904025,0.486327950218229,18684.3573642868,12804.9884243142,24618.5968358976,1,0.984523074592267,0.0154769254077327,289.18,198.18,381.02
"619",2004,2008,"Black African",0.47,73708,34642.76,0.369100045737321,0.252956080904025,0.486327950218229,12786.644300467,8763.09680129871,16847.7424607021,5,0.973345182244593,0.000540726650649859,6.91,4.74,9.11
"620",2005,2008,"Black African",0.53,68569,36341.57,0.369100045737321,0.252956080904025,0.486327950218229,13413.675149166,9192.82112109928,17673.9212458123,4,0.973885908895243,0.00123195171599288,16.53,11.33,21.77
"621",2006,2008,"Black African",0.71,54570,38744.7,0.369100045737321,0.252956080904025,0.486327950218229,14300.6705420788,9800.70746780217,18842.6305328202,3,0.975117860611236,0.00283134593503798,40.49,27.75,53.35
"622",2007,2008,"Black African",0.87,52187,45402.69,0.369100045737321,0.252956080904025,0.486327950218229,16758.1349555974,11484.8865249004,22080.5971620937,2,0.977949206546274,0.00657386804599314,110.17,75.5,145.15
"623",2008,2008,"Black African",0.97,50882,49355.54,0.369100045737321,0.252956080904025,0.486327950218229,18217.1320713902,12484.7839693018,24002.9786001138,1,0.984523074592267,0.0154769254077327,281.95,193.23,371.49
"624",2004,2009,"Black African",0.44,73708,32431.52,0.369100045737321,0.252956080904025,0.486327950218229,11970.4755153308,8203.7501969605,15772.3546440615,6,0.973105911314992,0.000239270929601854,2.86,1.96,3.77
"625",2005,2009,"Black African",0.47,68569,32227.43,0.369100045737321,0.252956080904025,0.486327950218229,11895.1458869963,8152.1243904088,15673.0999727015,5,0.973345182244593,0.000540726650649859,6.43,4.41,8.47
"626",2006,2009,"Black African",0.58,54570,31650.6,0.369100045737321,0.252956080904025,0.486327950218229,11682.2379076136,8006.21173426093,15392.5714211771,4,0.973885908895243,0.00123195171599288,14.39,9.86,18.96
"627",2007,2009,"Black African",0.73,52187,38096.51,0.369100045737321,0.252956080904025,0.486327950218229,14061.4235834323,9636.74386572099,18527.3976187683,3,0.975117860611236,0.00283134593503798,39.81,27.28,52.46
"628",2008,2009,"Black African",0.88,50882,44776.16,0.369100045737321,0.252956080904025,0.486327950218229,16526.8827039416,11326.4019515316,21775.8981114435,2,0.977949206546274,0.00657386804599314,108.65,74.46,143.15
"629",2009,2009,"Black African",0.97,38571,37413.87,0.369100045737321,0.252956080904025,0.486327950218229,13809.4611282102,9464.06592665267,18195.4107068313,1,0.984523074592267,0.0154769254077327,213.73,146.47,281.61
"630",2004,2010,"Black African",0.42,73708,30957.36,0.369100045737321,0.252956080904025,0.486327950218229,11426.3629919067,7830.85246073502,15055.4294329678,7,0.972999193930115,0.000106717384876331,1.22,0.84,1.61
"631",2005,2010,"Black African",0.44,68569,30170.36,0.369100045737321,0.252956080904025,0.486327950218229,11135.8812559114,7631.77602506355,14672.6893361461,6,0.973105911314992,0.000239270929601854,2.66,1.83,3.51
"632",2006,2010,"Black African",0.51,54570,27830.7,0.369100045737321,0.252956080904025,0.486327950218229,10272.3126429017,7039.94480081564,13534.8472841385,5,0.973345182244593,0.000540726650649859,5.55,3.81,7.32
"633",2007,2010,"Black African",0.61,52187,31834.07,0.369100045737321,0.252956080904025,0.486327950218229,11749.9566930051,8052.62158642439,15481.7980102036,4,0.973885908895243,0.00123195171599288,14.48,9.92,19.07
"634",2008,2010,"Black African",0.73,50882,37143.86,0.369100045737321,0.252956080904025,0.486327950218229,13709.8004248606,9395.76525524777,18064.0972969929,3,0.975117860611236,0.00283134593503798,38.82,26.6,51.15
"635",2009,2010,"Black African",0.89,38571,34328.19,0.369100045737321,0.252956080904025,0.486327950218229,12670.5364990794,8683.52440692874,16694.7582774019,2,0.977949206546274,0.00657386804599314,83.29,57.08,109.75
"636",2010,2010,"Black African",0.97,36415,35322.55,0.369100045737321,0.252956080904025,0.486327950218229,13037.5548205588,8935.05381553646,17178.3433379809,1,0.984523074592267,0.0154769254077327,201.78,138.29,265.87
"637",2004,2011,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,8,0.972951222306863,4.79716232523186e-05,0.54,0.37,0.71
"638",2005,2011,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,7,0.972999193930115,0.000106717384876331,1.13,0.78,1.49
"639",2006,2011,"Black African",0.48,54570,26193.6,0.369100045737321,0.252956080904025,0.486327950218229,9668.05895802509,6625.83040076766,12738.6797968362,6,0.973105911314992,0.000239270929601854,2.31,1.59,3.05
"640",2007,2011,"Black African",0.54,52187,28180.98,0.369100045737321,0.252956080904025,0.486327950218229,10401.6010069225,7128.55025683471,13705.1982385409,5,0.973345182244593,0.000540726650649859,5.62,3.85,7.41
"641",2008,2011,"Black African",0.6,50882,30529.2,0.369100045737321,0.252956080904025,0.486327950218229,11268.3291163238,7722.54678513515,14847.2032578024,4,0.973885908895243,0.00123195171599288,13.88,9.51,18.29
"642",2009,2011,"Black African",0.77,38571,29699.67,0.369100045737321,0.252956080904025,0.486327950218229,10962.1495553833,7512.71212734284,14443.7796332578,3,0.975117860611236,0.00283134593503798,31.04,21.27,40.9
"643",2010,2011,"Black African",0.89,36415,32409.35,0.369100045737321,0.252956080904025,0.486327950218229,11962.2925673168,8198.14216064686,15761.5727534052,2,0.977949206546274,0.00657386804599314,78.64,53.89,103.61
"644",2011,2011,"Black African",0.96,30504,29283.84,0.369100045737321,0.252956080904025,0.486327950218229,10808.6666833644,7407.52540022052,14241.5498817186,1,0.984523074592267,0.0154769254077327,167.28,114.65,220.42
"645",2004,2012,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,9,0.972929488537696,2.17337691670316e-05,0.24,0.17,0.32
"646",2005,2012,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,8,0.972951222306863,4.79716232523186e-05,0.51,0.35,0.67
"647",2006,2012,"Black African",0.46,54570,25102.2,0.369100045737321,0.252956080904025,0.486327950218229,9265.22316810738,6349.75413406901,12207.901471968,7,0.972999193930115,0.000106717384876331,0.99,0.68,1.3
"648",2007,2012,"Black African",0.5,52187,26093.5,0.369100045737321,0.252956080904025,0.486327950218229,9631.11204344678,6600.50949706917,12689.9983690194,6,0.973105911314992,0.000239270929601854,2.3,1.58,3.04
"649",2008,2012,"Black African",0.51,50882,25949.82,0.369100045737321,0.252956080904025,0.486327950218229,9578.07974887524,6564.16476736488,12620.122769132,5,0.973345182244593,0.000540726650649859,5.18,3.55,6.82
"650",2009,2012,"Black African",0.65,38571,25071.15,0.369100045737321,0.252956080904025,0.486327950218229,9253.76261168723,6341.89984775694,12192.8009891138,4,0.973885908895243,0.00123195171599288,11.4,7.81,15.02
"651",2010,2012,"Black African",0.78,36415,28403.7,0.369100045737321,0.252956080904025,0.486327950218229,10483.8069691091,7184.88863517365,13813.5131996135,3,0.975117860611236,0.00283134593503798,29.68,20.34,39.11
"652",2011,2012,"Black African",0.84,30504,25623.36,0.369100045737321,0.252956080904025,0.486327950218229,9457.58334794384,6481.58472519295,12461.3561465038,2,0.977949206546274,0.00657386804599314,62.17,42.61,81.92
"653",2012,2012,"Black African",0.94,27187,25555.78,0.369100045737321,0.252956080904025,0.486327950218229,9432.63956685291,6464.48995324546,12428.490103628,1,0.984523074592267,0.0154769254077327,145.99,100.05,192.35
"654",2004,2013,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,10,0.972919564370996,9.92416669942653e-06,0.11,0.08,0.15
"655",2005,2013,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,9,0.972929488537696,2.17337691670316e-05,0.23,0.16,0.3
"656",2006,2013,"Black African",0.46,54570,25102.2,0.369100045737321,0.252956080904025,0.486327950218229,9265.22316810738,6349.75413406901,12207.901471968,8,0.972951222306863,4.79716232523186e-05,0.44,0.3,0.59
"657",2007,2013,"Black African",0.48,52187,25049.76,0.369100045737321,0.252956080904025,0.486327950218229,9245.86756170891,6336.4891171864,12182.3984342586,7,0.972999193930115,0.000106717384876331,0.99,0.68,1.3
"658",2008,2013,"Black African",0.48,50882,24423.36,0.369100045737321,0.252956080904025,0.486327950218229,9014.66329305905,6178.03742810812,11877.7626062419,6,0.973105911314992,0.000239270929601854,2.16,1.48,2.84
"659",2009,2013,"Black African",0.57,38571,21985.47,0.369100045737321,0.252956080904025,0.486327950218229,8114.83798255649,5561.35832803301,10692.1485596844,5,0.973345182244593,0.000540726650649859,4.39,3.01,5.78
"660",2010,2013,"Black African",0.66,36415,24033.9,0.369100045737321,0.252956080904025,0.486327950218229,8870.9135892462,6079.52115283924,11688.3573227499,4,0.973885908895243,0.00123195171599288,10.93,7.49,14.4
"661",2011,2013,"Black African",0.68,30504,20742.72,0.369100045737321,0.252956080904025,0.486327950218229,7656.13890071644,5246.99715848953,10087.7644995507,3,0.975117860611236,0.00283134593503798,21.68,14.86,28.56
"662",2012,2013,"Black African",0.81,27187,22021.47,0.369100045737321,0.252956080904025,0.486327950218229,8128.12558420304,5570.46474694556,10709.6563658922,2,0.977949206546274,0.00657386804599314,53.43,36.62,70.4
"663",2013,2013,"Black African",0.95,26698,25363.1,0.369100045737321,0.252956080904025,0.486327950218229,9361.52137004024,6415.75037557687,12334.78443418,1,0.984523074592267,0.0154769254077327,144.89,99.3,190.9
"664",2004,2014,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,11,0.972914996956112,4.56741488419343e-06,0.05,0.03,0.07
"665",2005,2014,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,10,0.972919564370996,9.92416669942653e-06,0.11,0.07,0.14
"666",2006,2014,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,9,0.972929488537696,2.17337691670316e-05,0.2,0.14,0.26
"667",2007,2014,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,8,0.972951222306863,4.79716232523186e-05,0.43,0.3,0.57
"668",2008,2014,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,7,0.972999193930115,0.000106717384876331,0.92,0.63,1.21
"669",2009,2014,"Black African",0.52,38571,20056.92,0.369100045737321,0.252956080904025,0.486327950218229,7403.01008934979,5073.51987820555,9754.24079129101,6,0.973105911314992,0.000239270929601854,1.77,1.21,2.33
"670",2010,2014,"Black African",0.58,36415,21120.7,0.369100045737321,0.252956080904025,0.486327950218229,7795.65133600423,5342.60949794964,10271.5867381742,5,0.973345182244593,0.000540726650649859,4.22,2.89,5.55
"671",2011,2014,"Black African",0.54,30504,16472.16,0.369100045737321,0.252956080904025,0.486327950218229,6079.87500939247,4166.73303762404,8010.87180846671,4,0.973885908895243,0.00123195171599288,7.49,5.13,9.87
"672",2012,2014,"Black African",0.64,27187,17399.68,0.369100045737321,0.252956080904025,0.486327950218229,6422.22268381475,4401.35486178414,8461.95070885312,3,0.975117860611236,0.00283134593503798,18.18,12.46,23.96
"673",2013,2014,"Black African",0.82,26698,21892.36,0.369100045737321,0.252956080904025,0.486327950218229,8080.47107729789,5537.80558734004,10646.8665642396,2,0.977949206546274,0.00657386804599314,53.12,36.4,69.99
"674",2014,2014,"Black African",0.94,24916,23421.04,0.369100045737321,0.252956080904025,0.486327950218229,8644.70693521562,5924.4944890964,11390.3063751792,1,0.984523074592267,0.0154769254077327,133.79,91.69,176.29
"675",2004,2015,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,12,0.972912878244554,2.11871155852972e-06,0.02,0.02,0.03
"676",2005,2015,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,11,0.972914996956112,4.56741488419343e-06,0.05,0.03,0.06
"677",2006,2015,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,10,0.972919564370996,9.92416669942653e-06,0.09,0.06,0.12
"678",2007,2015,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,9,0.972929488537696,2.17337691670316e-05,0.2,0.13,0.26
"679",2008,2015,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,8,0.972951222306863,4.79716232523186e-05,0.41,0.28,0.55
"680",2009,2015,"Black African",0.49,38571,18899.79,0.369100045737321,0.252956080904025,0.486327950218229,6975.91335342576,4780.81680830908,9191.49613025499,7,0.972999193930115,0.000106717384876331,0.74,0.51,0.98
"681",2010,2015,"Black African",0.53,36415,19299.95,0.369100045737321,0.252956080904025,0.486327950218229,7123.61242772801,4882.03971364363,9386.10512281432,6,0.973105911314992,0.000239270929601854,1.7,1.17,2.25
"682",2011,2015,"Black African",0.47,30504,14336.88,0.369100045737321,0.252956080904025,0.486327950218229,5291.74306373048,3626.6009771913,6972.42546292473,5,0.973345182244593,0.000540726650649859,2.86,1.96,3.77
"683",2012,2015,"Black African",0.51,27187,13865.37,0.369100045737321,0.252956080904025,0.486327950218229,5117.70870116488,3507.32965548424,6743.11697111733,4,0.973885908895243,0.00123195171599288,6.3,4.32,8.31
"684",2013,2015,"Black African",0.64,26698,17086.72,0.369100045737321,0.252956080904025,0.486327950218229,6306.7091335008,4322.18972670442,8309.74951355283,3,0.975117860611236,0.00283134593503798,17.86,12.24,23.53
"685",2014,2015,"Black African",0.8,24916,19932.8,0.369100045737321,0.252956080904025,0.486327950218229,7357.19739167287,5042.12296944375,9693.87776610992,2,0.977949206546274,0.00657386804599314,48.37,33.15,63.73
"686",2015,2015,"Black African",0.95,23159,22001.05,0.369100045737321,0.252956080904025,0.486327950218229,8120.58856126908,5565.29938377349,10699.7255491488,1,0.984523074592267,0.0154769254077327,125.68,86.13,165.6
"687",2004,2016,"Black African",0.41,73708,30220.28,0.369100045737321,0.252956080904025,0.486327950218229,11154.3067301946,7644.40359262228,14696.966827421,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"688",2005,2016,"Black African",0.42,68569,28798.98,0.369100045737321,0.252956080904025,0.486327950218229,10629.7048351882,7284.87711483339,14005.7489117758,12,0.972912878244554,2.11871155852972e-06,0.02,0.02,0.03
"689",2006,2016,"Black African",0.45,54570,24556.5,0.369100045737321,0.252956080904025,0.486327950218229,9063.80527314852,6211.71600071969,11942.512309534,11,0.972914996956112,4.56741488419343e-06,0.04,0.03,0.05
"690",2007,2016,"Black African",0.47,52187,24527.89,0.369100045737321,0.252956080904025,0.486327950218229,9053.24532083997,6204.47892724502,11928.5984668782,10,0.972919564370996,9.92416669942653e-06,0.09,0.06,0.12
"691",2008,2016,"Black African",0.46,50882,23405.72,0.369100045737321,0.252956080904025,0.486327950218229,8639.05232251493,5920.61920193695,11382.8558309818,9,0.972929488537696,2.17337691670316e-05,0.19,0.13,0.25
